id_transacao,data,valor,descricao,tipo,status,conta_origem,conta_destino
b4ed82f4-47bf-47ce-9ed4-1f1cba75032a,2025-04-21,4969.34,Way kitchen only news economy.,pix,pendente,GB80SGNS09491165237463,GB71CZAC41917693419003
7089ac61-229f-429b-b3de-dfbdd8faf7df,2024-03-12,1788.78,Ability oil quickly green.,transferência,concluído,GB45DLMX42442091377421,GB98RZST23362002782177
d6450adc-0770-4c4a-988e-43de90797dc8,2024-04-04,2281.32,Term avoid difference benefit development.,crédito,cancelado,GB03RUFY22614613161174,GB95GQSL54095306954396
b2fade68-ebfd-42fb-a78e-9d8c8bb7659b,2024-10-21,2943.36,Agreement chance future watch prevent.,transferência,pendente,GB60OATQ25259861727975,GB76YPLI32717116509672
2ddc6379-5aa2-45f9-9d87-c54144d2edf1,2025-03-15,2028.25,Detail fine sing amount.,transferência,concluído,GB96EAEZ67647457190917,GB36NBCF71175195786881
8e195d2e-c783-4f7c-b9b4-f8ab326f830a,2025-04-11,3965.77,Most company may within.,transferência,pendente,GB50EVEV12660793277608,GB79OSIQ20028668131159
c78eb689-b4a7-41c7-a629-3cf2cae33464,2023-10-03,131.84,Strong consider country former.,pix,pendente,GB23XIEB80654130139884,GB26AAXB48625851623227
bba78756-3ce3-47f1-bc45-3ebb2ddc45c7,2023-07-25,2966.71,Bag establish just would.,débito,cancelado,GB52VBNM85875488588615,GB68JCON53109331358788
d3630c40-ed99-4a21-a8fb-e4d00ca2b5ee,2025-05-19,1188.27,Natural center film raise least material information.,débito,cancelado,GB87VUTX34783118731569,GB02GGXS08588308939823
61637c17-2969-49aa-a682-87d906993841,2025-05-01,4126.28,Though staff sell doctor speak his.,débito,cancelado,GB64NNVE50273521119126,GB45UBFW37918202301687
53838b52-ebf4-4b9e-a13a-4e9d6504c03c,2023-09-21,598.92,Light interest nice power.,pix,cancelado,GB26VEHW05832263175044,GB57VUOP25592601090620
3dbf3521-f14a-408b-9acb-d3426e7c312d,2025-02-19,1925.05,Field woman shoulder trouble family.,débito,cancelado,GB51KFZT18278291763790,GB61NFIT04330293259311
c5dae813-7acf-44d0-a129-dd19ab5defd9,2023-10-16,1698.81,Mind long tax type.,pix,pendente,GB14NZUF44080812858470,GB62TVBJ14328762668220
55300cc9-0e2b-4175-af46-f3b953e3a09c,2024-02-06,159.02,Scientist behind fast language.,transferência,pendente,GB28FUVZ94492008692508,GB14NSRE31764757560694
aa60610f-67a9-4e5c-b290-bc0e4b642799,2023-09-09,4832.04,Top common so thing help economic.,transferência,concluído,GB02ZZEO75513081048833,GB87XFSL19504973951758
7178903d-26e2-4c48-9192-7cd870d5d10b,2023-09-28,580.99,Eat lose own knowledge economic.,crédito,pendente,GB70TNFB21158758626972,GB58OKGP03403732145085
a13bf0ed-cdc4-46e6-a6a2-8ebbf3819091,2024-08-01,3101.94,Party north three adult option west avoid.,transferência,concluído,GB60XSQA29891570810307,GB59XNFF45230793209629
5b0c2ab8-3779-4c80-bc0d-ee9fdf4de220,2023-10-11,4289.57,Player particular year whole career without.,débito,concluído,GB67UGWJ64991004412866,GB25DPXI29492282993489
a7f0af5e-8b17-47b0-bda2-6a5b94c9e3ba,2023-07-30,902.93,Business end all.,débito,pendente,GB13MDEB08104270579454,GB55DTUB47146052810113
7c3f8ea1-d4e5-4a1f-ab92-04d8b73022cc,2024-10-27,2781.44,Again movie move church agency environmental fund.,débito,cancelado,GB81QSSJ05930663091536,GB46LXIE05968769514550
7dd1d2a7-fe43-40a1-94cc-28e0b1ef3eb2,2025-01-01,2721.41,Court behind fine positive.,transferência,pendente,GB47GSIN40964999359213,GB30WYMI37257892049485
63e224f7-0171-4b43-bcb1-55865346abf4,2023-12-17,812.59,However weight history catch enough like operation official.,débito,cancelado,GB30SYEQ11847112508146,GB06YIJA83242367542982
f4c6197d-1346-4047-809b-405df34cbee3,2025-01-05,3720.86,Exactly challenge visit color push what.,pix,cancelado,GB57FNOK10769020780349,GB95FDCU34738942319035
80e192bd-ab52-444e-97e8-15f504ff769a,2023-08-16,874.88,Low international should baby someone.,transferência,concluído,GB39TBBF42014630527102,GB09SQYO58534571440951
4edef202-e893-4aa2-8bf9-60f4ca383cae,2024-06-17,4728.04,Easy item front relate.,transferência,cancelado,GB60SKGM88675307589578,GB67KDGB43684578035297
c040fb5a-dea8-4e4f-9a57-2534b0ec4e57,2023-12-20,2787.15,Evidence according property chance.,crédito,pendente,GB18OCRC53683622080147,GB73RCYJ12539261825430
668acffb-4d07-44f4-8803-eac70b0a904f,2025-03-08,3007.66,Week kid according mind add mouth.,transferência,cancelado,GB74IHQF61392055505030,GB23KULR13826024340025
d3f2ddc2-31a8-4491-85b1-cd41bb37bd6d,2024-03-10,2167.49,No description,débito,concluído,GB82NFCN63017331287629,GB95HVIU97645677933242
4e0d4dc6-3f39-496d-999f-c5d067fa79e5,2025-02-03,2281.54,No description,débito,pendente,GB30UZEW16885448482817,GB03VDXO99068602235020
a20f652b-4983-4979-9adc-69bd280bc4fd,2023-11-08,2787.03,No description,transferência,concluído,GB87HMNS35261612043392,GB47WTDZ43120286409307
f01c2d97-ebfa-4d74-93f7-7b917fd8a296,2024-01-20,184.46,Fact begin big despite picture.,pix,pendente,GB85EBDT64902462872033,GB98UVKW01555990274146
6c851588-5eaa-457f-9c0b-252c79d4b24a,2025-04-19,2467.66,Successful machine foreign data.,crédito,pendente,GB87SPNU71554019011642,GB24NQWT23336459069358
fd25321d-3c19-47a7-bdc9-443792b5e62c,2025-01-23,3434.35,Speak difficult he rich anything another concern.,crédito,concluído,GB51NEBB79662529260801,GB15BHXF03291408243982
b7e54547-8d49-43ee-a835-32281e8b02ae,2024-03-07,391.9,Really more employee game have reason find.,crédito,cancelado,GB48PIVA62077955429521,GB80ODTV67935827626093
e2e71fb4-d38a-40fb-a22a-c758724fb604,2025-02-27,2228.02,Strong simply fund environment medical build check.,débito,cancelado,GB47KSNC58828494059363,GB75ISDL36271993602026
662d57ee-92d8-4030-b021-65cd3c2741d3,2024-01-07,3335.64,Statement reflect night commercial put new develop.,crédito,pendente,GB32MHNM95698717533337,GB81PJLN41390540786954
1e715a75-e04e-4a72-9600-660b91deeef6,2023-12-29,310.75,Ten service son behind.,débito,cancelado,GB14ELNK09584561214740,GB35BMFP64365080286823
db2cebef-4cc0-4082-ad0c-9e465fa4cb9e,2025-01-16,4794.81,Short within manager matter.,transferência,concluído,GB68EWAK85657271338236,GB63WZZC11365672343949
23918614-ac7f-4d61-8f49-2a128c9cf50e,2024-09-07,1623.62,Instead create or much nature entire.,transferência,cancelado,GB35QFDS35966587432317,GB67BHXC03009887867450
f65e1382-f24b-463c-a889-d62d86241333,2025-02-10,965.85,Professor record better edge doctor science especially.,transferência,concluído,GB58VUCE92055964466121,GB23ICPR09722451846474
d290a94b-1e41-48d0-9279-f8b4533f7403,2025-01-19,718.83,Table high beat room everything history.,transferência,concluído,GB92KLEW22557791474307,GB75ZTVE49320901862407
77bcaa00-fc16-4953-84fb-844085981417,2024-02-29,408.84,Whether raise face raise season join ahead interview.,transferência,pendente,GB72TXCH60401415784819,GB41RVFH32847323424841
b285dd5b-de4b-4e90-8733-c0a0ffcf91fe,2025-02-26,329.24,Recent production picture job group sea.,pix,cancelado,GB19UYLJ93681296325940,GB59WHTJ31273955726462
ad707417-5121-4924-9387-de59c620af29,2023-11-10,4859.46,Story cut power piece.,transferência,cancelado,GB34VXJI87395093451851,GB81SJLU66740383193610
c6257a64-dbeb-4cc0-bd95-1445efff7094,2024-11-04,4496.82,I he science.,pix,cancelado,GB06LTQR95921675313190,GB08MQKJ75876878210216
5a7c6b54-5969-4b23-8cf4-60888f62da08,2024-06-19,3044.12,Four television body treat late big training.,crédito,cancelado,GB59VLEA92092267947825,GB20PAOV28842504749180
fbca1b90-d262-43df-8358-c4671d49e76e,2024-10-25,905.25,Forward quality recently such reveal.,débito,concluído,GB15KKJY47882544492530,GB62GBBQ08775048136996
6bb1959b-fe38-4c0f-8771-b971f8643b4e,2024-04-05,3083.83,Trial them trial.,pix,concluído,GB77MXTD08534100584080,GB08SPWP15601549325001
e1351f5b-e6be-460a-b665-38d3624683b9,2024-02-29,3313.85,Wife cup sell old energy to.,pix,pendente,GB92CJDJ42091822054685,GB03YAOP37421546348463
491274cf-10f7-448d-998d-f1792cb19b90,2024-02-10,4945.1,Save help perhaps now.,transferência,cancelado,GB63XUUM20279086460949,GB87DTGW81946601986244
e7f9f1da-8a2b-4d80-bb7c-c8837f3f6c2c,2024-07-09,3454.43,Identify phone discover.,pix,cancelado,GB11EGRL14055985940966,GB30OWBX05999504524601
cb69ec20-b4bd-4132-bffa-054ced180643,2024-12-16,1905.93,Environmental three old new create process without.,transferência,cancelado,GB25DMOC78959264738267,GB79TDJB55598124378814
f94a8763-9224-4aa5-83fa-ce980d8db489,2023-11-12,3305.93,Support term safe difficult later green single.,débito,concluído,GB46ZTKA03807054330398,GB79SMXH03620895422925
3be5a392-2379-4450-83e4-50307d93cc5c,2024-12-10,4275.12,Democratic carry these range particular always moment meet.,transferência,cancelado,GB23FKFX94009896499531,GB68VPSS21235595980713
41681fdd-e0d5-4956-ab8d-9d0b20c34a64,2024-11-06,3827.24,Detail consumer message fly star keep station cold.,transferência,cancelado,GB38CHJK84954552929284,GB61DCWP26857307491874
afa56950-d9f4-4364-aac0-e58675e680ac,2023-09-16,19.0,Send response American.,pix,concluído,GB65RFVZ07942887762378,GB93AVGV67792283493830
148ed343-a0c6-4111-8dad-3594d2eccdae,2024-09-12,4604.14,Half kind history listen parent.,débito,concluído,GB48AQQE54464058994848,GB40TWMY16311918496573
46df6ae9-5fd8-4782-934d-0ceb9af0fd7e,2025-05-21,543.54,Without very issue against ask discussion.,transferência,cancelado,GB69YLZM61715262782237,GB44EYII92933572349048
e5564607-bc0a-4474-9be1-736fffa4a57a,2024-08-29,3152.98,Management hospital worker sort.,débito,cancelado,GB50QRVL35238043553579,GB50EDDC19295483000785
e3e77d67-8e66-464f-aeb8-bad1060f3ed0,2024-02-12,646.03,Feeling able cover tough figure it purpose.,transferência,cancelado,GB46UBKX64202579844032,GB90HGAU73195173307805
c2acfe54-b9ba-4192-b4a2-9ce981fe0f08,2024-09-22,1574.94,Where throughout popular ok.,crédito,cancelado,GB86GMTT49844466218732,GB32WLMH06876298379911
1d97b78b-4511-4d37-8787-b88676ff647b,2025-05-31,2634.49,Participant stand goal industry he notice.,débito,concluído,GB61MSGG67410747921949,GB73WZEH12784080989022
390eaf9e-8dd7-486f-9f4e-2d1156295e2c,2023-07-13,487.74,From instead feeling happy enough.,débito,cancelado,GB17RVND71193587259570,GB60JAUU04190769657316
85375928-495a-4523-8c01-5842d75085b5,2024-06-21,373.89,Shoulder improve war think new Congress bag.,pix,pendente,GB77RFMI95536559451014,GB93QDNH29030814119849
941aea8b-2784-46ad-a490-d862f1db0bc0,2023-10-14,1335.07,Official discover just worry foreign.,débito,cancelado,GB59QFOY12285634431610,GB05MBEH95358141899464
394b4ce1-5445-41e0-8826-30548b9264d2,2024-05-04,1712.53,Suggest baby sea age.,débito,pendente,GB68LOLK07904365942595,GB09KNYJ77046277191719
5234ecdd-4092-4cdf-a732-42ab9d75d6d8,2025-05-12,294.38,Phone center society.,débito,pendente,GB35QHKY54015670253726,GB27UBZB67007972800321
d38777c0-ac45-4d20-a465-c9bb6de365fe,2024-02-06,1752.96,Finally could necessary cultural tonight move.,débito,pendente,GB86KATF64471248414802,GB42IYKX33334534546233
8c23a455-c0d4-496d-a080-4853e5178463,2024-06-17,1634.06,Car as already.,crédito,cancelado,GB03YAQT23668051067547,GB05DQOX00802680398186
749d9610-ac2f-4d5f-8630-3c4b08837147,2024-01-24,1510.39,Individual she brother indicate product family.,pix,cancelado,GB12GKUA58735850728757,GB94JAPH66468643681242
df7d23b3-fde5-4524-a00c-1ed97ee79a55,2024-08-22,4961.37,Artist bag between television.,débito,concluído,GB88HNIV47249208138445,GB64GTVK40174537313988
d5ed3118-d523-4752-9a0a-c2898bdf8c63,2025-01-28,333.51,Family never toward reality church school guy central.,débito,pendente,GB46ZJHW24953941561372,GB72JOIZ58396207319587
35e9a2d7-1aa1-47ef-b919-f1246c68c4f8,2024-05-20,3455.72,Purpose sometimes pull identify.,débito,concluído,GB29NLIG29763183851544,GB78HLBE86765118863572
7ac6a4dd-e7ca-4269-95d5-4e7eaeb169da,2025-01-02,1233.35,Look picture civil father after full economic.,crédito,pendente,GB13GJFR66164108975097,GB44CUDT11083533278617
f1845225-0a06-4400-9507-4e94824ce6b0,2023-06-24,2061.24,Partner capital all own become wrong shake.,transferência,pendente,GB89JGHP18615623502951,GB60YCYV06668520721482
7d6b05d4-e201-4b68-ace6-47bd7ffce0ba,2024-03-17,4017.89,Reflect yard early.,transferência,pendente,GB50TIEW36536318550411,GB80AOJR32752872616944
8ae5612a-c53b-4da0-a09e-44013997b54f,2025-03-10,2294.11,Issue seem serve participant.,pix,cancelado,GB54LDCQ19063549306328,GB91OWRC83792019926887
5c3ed902-d709-4d17-b396-0fb7b81d86bf,2025-03-15,4837.33,Let several factor maintain husband address.,crédito,concluído,GB26SESX36018185669039,GB31FWGH41544594721318
ac5d193e-ee25-4895-968b-d3cbb1fa1526,2024-12-17,792.01,Ready article student anything dream be.,transferência,cancelado,GB04IRVU66243857673309,GB83HETW64000396994741
a6f3187e-1c76-4dd6-a9cd-ce72d8b292cb,2024-12-26,4511.97,No description,pix,cancelado,GB96FEPT07686575226636,GB24HSVF86503749729272
b00df6b8-3baf-4909-9d2c-456540341472,2024-11-24,1530.76,Energy green bill our value way great include.,pix,concluído,GB63VBFH03404080050724,GB98EXUP81540091585021
b687214a-7492-4cc0-975f-51e70e61a66c,2024-04-25,1793.4,Ball should organization no.,crédito,cancelado,GB66LWGS94492963797092,GB54PDQM63073448480070
48dcb619-ae65-47ee-8064-4607d2b24ace,2023-10-29,1599.47,Move hand side tough than finally.,pix,pendente,GB63TXMX77992537332960,GB84SNJO18317455739458
08bc1f08-672f-4a81-8fc7-3c451343ce05,2024-03-07,4097.08,Step perhaps always red consumer art find nation.,débito,cancelado,GB63VVJL35238891251015,GB85CKOE73912474181386
2ccef128-5316-49c9-8df4-8101ca9e75c7,2025-06-01,301.31,After five report.,débito,pendente,GB45HVNT75624152577200,GB98EXKF38260298283404
b86bfb22-58ca-4fb1-90fa-8169cca35f4d,2023-12-21,288.98,Experience boy level design school prove apply budget.,pix,cancelado,GB61XULZ64501960727141,GB06VSCN85027910222362
e704dd55-df4e-4543-8b1e-4b74d171df74,2024-02-26,731.34,Senior hair result leader in agreement trade.,crédito,concluído,GB68XXWM87831699794570,GB80RARP55755022337557
311cbf97-4e34-46a9-944a-93ca7c8456a6,2024-11-23,176.09,Window when that how.,transferência,cancelado,GB39SHLX99655000007310,GB87JXAA88939730894056
53003e9c-40fc-453a-90da-b43b1426d0f2,2024-12-03,1120.28,Church raise soldier college most thing peace.,crédito,cancelado,GB20CCAJ79177711273651,GB73IRTF96041871440035
fe85b21c-7840-42cb-9299-fad06675abec,2024-02-08,2224.04,Participant prove sing.,pix,cancelado,GB16GALA42859077559214,GB34CIBZ77382311833635
b08d9d34-9520-4a6a-93b7-65ea5d5c1419,2024-01-02,1090.47,Increase poor issue process when.,pix,concluído,GB78HFOZ86928564418870,GB07ETIC66693706854220
62a82ef7-4e52-4eb7-86f5-91f1c890a8bb,2023-07-16,3939.58,Particularly her meet ever toward laugh.,pix,pendente,GB14UVBO14727945262821,GB57EXGL67523276408813
d5390ce4-1cc0-404f-9c33-0ba9f07795bf,2023-08-07,2159.38,Traditional company remember receive vote long.,pix,concluído,GB86SVSG69762966536185,GB04KATE18112438335788
fd7b48a1-817d-4e11-b46d-ce1236fe54f8,2024-09-24,1744.12,Skin close lay whom market truth.,débito,concluído,GB22UELA30459608852762,GB03KJZY18948009570872
2ad19e01-c22a-4f0c-8c00-7cf8e9971c3e,2023-06-22,4171.15,Month but run car.,crédito,pendente,GB07AFIN29873933282758,GB26RFIH33646667666830
347a6c67-e779-4a39-95c4-6109b168cd6c,2023-08-22,348.18,Town space speech far light firm among.,transferência,concluído,GB38HUYI73630702715331,GB85VWWJ59547483543729
866a6344-e746-4db6-8aaf-5762284f0b33,2023-09-30,311.46,Political different class because.,crédito,concluído,GB22FMKO48028664943859,GB88ZSKF90147330256102
76fba193-73d8-4a5d-878d-6fec2a58190d,2025-05-07,4100.03,Avoid year history east street hold commercial.,pix,pendente,GB87HVQM35882207026045,GB35FQFD31212939921922
e64fc4f8-8491-4552-800d-6156f42ddb4f,2025-05-17,1850.43,White chair gun city occur bad bring budget.,débito,cancelado,GB76QAAT59257337456575,GB60QXMX74988929061132
a9f5009e-2a60-4d4f-923f-2bd6e7454ffe,2024-05-23,2407.92,Task remember close it PM scientist national.,pix,pendente,GB02UFDA34588479441340,GB02AJFX41428869142042
73ecc937-f8ab-4c46-95a1-a210e85c662d,2023-12-05,666.76,Energy audience series build determine ready west.,crédito,cancelado,GB02MHPK92707214476668,GB02RBSK98661660746494
017dbd6b-5971-45b5-a9af-26d444596300,2024-07-03,1598.0,Against movement culture season none argue.,débito,pendente,GB91WQBB06778832091868,GB87XTAD37794534127675
aa8e0e2f-4b92-46d5-8fcc-bea490ae0d97,2025-04-01,3835.65,Although experience cultural statement fact.,transferência,concluído,GB91FPYA62628369894751,GB70CXMQ21316390175340
1fa8b67e-5257-4dc4-a91e-25fe138207a7,2023-11-01,2819.96,Claim class risk form blue.,débito,pendente,GB60TXLE20671421833554,GB27BJMV02889373980103
1cb25da1-9f60-4b22-a53e-3613a2d13b49,2025-04-09,2183.62,Thousand dog key book degree.,débito,concluído,GB95FFHI14900270779892,GB63ZYFK99771737878837
89162c5c-85b0-43f3-8d7a-3257feb8fb56,2025-02-27,1302.33,Trip military war yes.,transferência,concluído,GB74JVYG64424330323003,GB15HRPF35713585782598
1cd0356f-ba48-4cfa-85d9-b72fe3f691c2,2024-11-18,4090.0,Local tax ground decade law cold song among.,transferência,cancelado,GB10IVWF45132056797417,GB71HWFA78070124050120
3cc725b3-2028-4ac3-8b85-9997f655cba4,2024-01-13,1858.55,Life nice note executive door.,crédito,pendente,GB41MRSG98411956579292,GB30HCIH43382344879534
89faaf53-7ce1-4ea8-a4ea-11716f4f80ad,2023-11-26,3013.48,Choose western dog entire should compare eye.,pix,cancelado,GB38TOHN01176326855546,GB10VOCK23145618227255
5c2d9932-a309-4fcf-928e-cee827cfbb08,2024-11-24,2032.64,Ball two property brother religious.,pix,concluído,GB73YJTI14559581434902,GB81DLPB83290324408336
6ac1f0d4-4326-4d18-b079-bfcc38998a9f,2023-09-02,800.64,Lead peace account represent must.,transferência,concluído,GB71HRJP81261541368791,GB65IYLC86057493770182
a0e7b3f6-80e6-4779-9e32-2445cecdb1a5,2024-06-11,4860.05,Write staff while no herself.,crédito,pendente,GB16DJMX01108247994341,GB12KGMW67827626656804
355e5b4b-a651-424c-a959-90e4a0817c87,2024-11-10,372.76,Throughout large city without skin.,crédito,concluído,GB73FUND39224293819456,GB64DADN81115719575349
4da68fed-775f-48ba-aab3-a31ff64e0360,2024-06-25,1907.55,Situation station herself leave find music.,transferência,concluído,GB34ROPF70106378199632,GB31LWGM22495883447223
9cc5e0f2-eb00-421e-a456-e6758999a525,2024-05-17,4288.36,Child recently however admit allow range in.,transferência,concluído,GB52ZXHW32584856108568,GB40YLKG33518878244980
e0e5b890-1118-479e-9c67-c0e6bd3dfac5,2024-07-31,515.66,Modern participant case agree west be western.,pix,concluído,GB55CXDQ01794000801558,GB56ZDNG90675214874618
6e1e982c-4aea-41d1-96df-5553d1b9d41f,2024-10-28,618.12,Maybe leader store safe simply degree child.,crédito,pendente,GB72TBYR92748813627073,GB04QMXG81942985655516
5d0c0ec8-bbd8-4f2b-9ecb-bc79ed667537,2024-03-04,4740.19,Nearly sense speak pull step goal.,crédito,pendente,GB65SBMH51282562158517,GB66TTVB52680460729211
5a2164b7-ccd3-40a0-a725-6bc1bfc0cea1,2024-12-23,3297.43,Space sea if bank party sister.,débito,cancelado,GB78RQID54752638260840,GB50CXHE29159282758449
bd53cffe-30a5-4d26-b73b-7d0da63f1a8d,2023-10-02,607.86,Exist others image open hit social.,crédito,concluído,GB62HPYP41161565390801,GB45RHCS00963423836607
ef286583-8aad-41d3-9798-488d0f2056b2,2024-02-11,3933.02,Energy check pay prepare.,transferência,cancelado,GB17PZPH86481982170596,GB26IOKY14354294362824
d92912d3-a735-4552-aab0-bead117ac637,2023-10-11,3774.32,National drug management yes sing off.,pix,concluído,GB25NVYK80447609080302,GB29DTHC91785248678035
e56005ae-8544-47ee-973b-21255b3277b2,2024-03-24,2432.41,Many health fall.,débito,cancelado,GB04VLAZ52154836767561,GB94DLUL41832074205042
bd9caac5-4fe3-4204-a50c-2b87b3425339,2024-09-01,1830.85,Land skin general form rather finally.,transferência,concluído,GB08RKRC53339858374847,GB27STVO50975343164873
402829ad-05bd-4709-ab29-7e7627c9c22f,2023-10-30,752.79,Past west direction heart provide.,débito,pendente,GB67IBMK42972344750991,GB46WCCT91721711832130
458240f6-97b7-4c63-8537-3df79a5ed772,2025-02-12,1837.52,Citizen participant however seem option teach.,débito,concluído,GB80DZAF08056688421441,GB34XERB24463252699882
073c5c37-bb87-4dee-9cb2-b7adb09fbdee,2024-11-02,4699.53,Check certainly live.,débito,concluído,GB09VJZP74905471503858,GB54MKEN34462322776660
12d7e999-f29e-4a62-829e-83ae7f05db1d,2024-03-31,4300.44,As free employee speech generation else.,crédito,concluído,GB50FPRY55818548861495,GB16EGBF53894345431186
42d47c48-638c-4f73-ac45-4f4f4491bc5b,2023-09-28,4897.96,Wonder explain certain general economic serious.,débito,pendente,GB42SJFP61283435001947,GB20NGEB47432597906160
5c2f0227-0537-4d89-8339-d254beb854c7,2024-12-29,2375.49,No description,crédito,concluído,GB97WSNR57028565512417,GB20DBZB61563018952111
c2e5935e-eb7e-44f9-a1fa-c8596dba9359,2023-08-02,3182.33,Lead financial hotel yeah campaign allow.,débito,pendente,GB93PEVR94983363551814,GB58UEQO31530307741101
a05c4289-64b9-4beb-a0d8-bdd06b8ff705,2024-12-19,4493.67,During tree capital manager write together study.,crédito,concluído,GB74HAJO16904710247606,GB42GQIV86469915835344
574e88f5-839c-40cc-9984-d2254869af2c,2024-07-21,954.73,Wife story important beat hope day each part.,crédito,concluído,GB32FZKQ93484055118254,GB95TYJO38654353191609
b856147f-acdb-4acb-9c17-8053fa15cf47,2024-11-03,3603.11,Country future various.,pix,concluído,GB98ZSPH07074197954429,GB54NKKE63172808775569
b6239ed9-7eb8-4d33-a163-0c5a0527d086,2025-05-04,1655.2,Certain forward a we argue require school.,débito,pendente,GB21YROZ03633629487242,GB12MDVF33906139072881
2b7c0b37-3ac7-44c8-94ec-75410f38d3ab,2023-10-29,2786.13,Behavior hand actually nation hospital scene.,crédito,cancelado,GB03ZUBN05296040406222,GB98EHZO11564980240889
d7c6c70b-8216-4a84-a179-c39b091f45ed,2023-12-10,2775.72,Sit despite others partner them sell.,transferência,cancelado,GB02CTTD68370254735963,GB39YRXK93554618089296
79424095-d830-4531-8979-66f74cba3691,2023-12-28,1935.26,Do toward door figure only quite similar.,pix,cancelado,GB62OVOQ39841072455692,GB93OIDR36470305045323
5abab2e8-9c9c-4679-8d34-1b9a3494111f,2025-03-31,2409.32,Wear first available policy.,pix,cancelado,GB12OIHD58452949865054,GB91GSSS96045466087451
e798bc42-8717-4d71-8e1d-e0283390a774,2025-01-24,3335.02,Room if special art professor blood hold.,pix,cancelado,GB12PSSJ47883943032991,GB35EAOU85304762856600
dc3783dc-5a0b-4d61-8335-86d7f470a747,2024-07-15,2548.38,Customer citizen my while blue determine character.,transferência,concluído,GB10GJHF57458456753991,GB95NWPC43245207858338
9b03b15b-931b-4022-b826-7c9fb7ac6e5f,2024-10-18,4484.04,After because by leave section four stay.,pix,concluído,GB44QTGP21015849504081,GB34JBFN18552754927014
935cd4cf-2b73-46a5-9703-06abfa8d47ff,2024-06-07,4705.55,Ever professional nation total loss color care worry.,transferência,cancelado,GB71OZJM55641164902405,GB97FLOP84020726644118
098827d0-239c-4dc3-aa06-ec860e0e5ec0,2023-07-08,3630.91,Statement then concern manager newspaper somebody forget.,transferência,cancelado,GB40YDYL82849335452223,GB97CKTP19016515181876
25b8c13f-3501-488d-840c-5713a0434f38,2023-12-15,286.49,Western election specific note.,débito,cancelado,GB57MLHZ32028981801664,GB53ZXPE84657095104103
5ffe4326-d47f-43df-9647-cf86ca2c8e22,2023-12-22,803.35,Arrive religious wait writer international citizen together.,débito,concluído,GB56TZPK60948431761054,GB51LMCB79512993674016
7b94cfd1-807b-4347-aada-da7e23127da9,2023-07-10,150.59,Sure single fly hour simple.,crédito,pendente,GB93WSRM03647155951818,GB34VRWO48542411012148
93e50d85-7380-42e2-9203-684e27071604,2025-05-18,4554.65,Popular need season science himself.,débito,pendente,GB62JSFO82073839230642,GB19KBRT93096885854535
1c7a9adc-6063-4cd3-9001-d21b1199bfc8,2024-10-01,4652.44,Tv back himself message leave.,pix,pendente,GB36LBNB83109541859466,GB25IMVR31372843653817
f228a477-f355-4553-b310-854f5852101a,2023-07-20,4868.74,Once skill stage into sit than.,pix,pendente,GB03NCMJ28135670032473,GB02XJNH00229460170371
42fcf480-a1d0-432f-af6e-f37d256d7718,2025-05-06,4493.37,Success physical this check brother.,débito,cancelado,GB10OKCP37509930744416,GB76TVMT61861733059344
85092ace-7be7-4ae8-8451-67ed8df77b9e,2023-08-28,4070.56,Cup add financial learn short.,transferência,concluído,GB76JJWD42291491490978,GB88YXZZ43519645965153
cdb38985-18da-415f-a5eb-803a47e6403e,2024-04-15,2706.56,Late everybody investment public sometimes center role administration.,transferência,concluído,GB81QXVP77987885818195,GB66ZWKL24226325447857
b986f25e-bf65-4fd8-9ef6-bd57722caba0,2024-07-15,39.82,Final reduce garden once cause development sort.,débito,concluído,GB12LEWQ67638633746070,GB05QOLQ80140207699493
b667ceb4-44e4-4db7-8ef1-0bf5170d81a1,2024-11-12,3512.95,Star up many miss line thing.,débito,concluído,GB70GIOK97922907494107,GB39ZSTQ83690298711179
b23ee28e-c376-47ee-9f14-35dd5fbc63b2,2024-06-23,508.42,Campaign player face.,débito,concluído,GB23VGVB36301471861852,GB97LYOJ07610651406720
f7821201-ca06-4b23-b4a4-98570d44ae14,2024-07-17,384.01,Prove experience become.,débito,cancelado,GB22QESS06630698367382,GB10RYUY84263995780343
6e6c0597-f144-4b9f-9493-fdaca0898829,2023-06-30,1319.88,Mr shoulder local less activity.,crédito,concluído,GB44RVAV49899347695987,GB94WBTQ41036998785063
7ce40129-de1d-4060-b115-5d2d97ea9ba2,2023-08-14,4667.05,Activity consider official while moment beyond break.,transferência,concluído,GB81XGLW89357061402734,GB46QMHG00170628709075
3895bf70-3163-4c3a-a01f-a2878c6772fe,2025-03-09,1526.57,No description,pix,pendente,GB41GXBA73922938634285,GB48HCSW12760210070928
7f916347-507f-474e-aa6e-27a57dcba15f,2024-11-19,960.94,Appear because world though.,crédito,cancelado,GB88LMBR80506501433996,GB14FLJJ31815039176652
84d0ab61-e96a-4943-9aa1-f822df9e05ba,2025-02-22,2480.35,Wait owner fly in.,débito,pendente,GB24GSZG40065342609300,GB56EPSU94489979291468
6390b4b9-727d-48cf-9450-d069b5f16dfd,2024-06-16,427.27,Power opportunity hotel as question.,crédito,concluído,GB49EYKN86870552064043,GB12VCRQ28973358682121
ef057164-72ab-4432-b5a3-269a9ae2a82d,2024-08-14,2096.23,Son special military somebody beat.,débito,cancelado,GB02NRAN54823147359841,GB43MALT59537058365746
